"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"1001+","Far Eastern Federal UniversityRussian FederationCourses","9.2–15.5","21.2","9.6","7.9","36.2","33.8"
"1001+","Federal University of GoiásBrazilCourses","9.2–15.5","18.7","7.3","13.6","31.7","17.6"
"1001+","Federal University of LavrasBrazilCourses","9.2–15.5","25.1","11.3","7.0","33.7","17.1"
"1001+","Universidade Federal de Ouro Preto (UFOP)BrazilCourses","9.2–15.5","16.6","5.5","18.0","32.4","19.5"
"1001+","Universidade Federal do Paraná (UFPR)BrazilCourses","9.2–15.5","19.6","5.3","9.2","31.7","20.4"
"1001+","Federal University of Santa MariaBrazilCourses","9.2–15.5","22.3","5.1","9.3","33.3","15.8"
"1001+","Federal University of ViçosaBrazilCourses","9.2–15.5","25.8","7.4","8.7","50.3","19.1"
"1001+","Fluminense Federal UniversityBrazilCourses","9.2–15.5","17.8","8.6","12.2","32.0","24.1"
"1001+","University of FukuiJapanCourses","9.2–15.5","20.5","10.2","8.4","37.2","20.3"
"1001+","Gazi UniversityTurkeyCourses","9.2–15.5","18.8","9.1","11.2","36.2","15.7"
"1001+","G.B. Pant University of Agriculture & Technology, PantnagarIndiaCourses","9.2–15.5","22.3","7.3","2.2","32.3","12.5"
"1001+","University of GdańskPolandCourses","9.2–15.5","17.5","9.3","14.8","32.2","28.8"
"1001+","GITAM UniversityIndiaCourses","9.2–15.5","16.0","6.7","9.6","31.9","13.7"
"1001+","Government College University LahorePakistanCourses","9.2–15.5","17.5","7.9","4.0","0.0","35.3"
"1001+","University of GuadalajaraMexicoCoursesExplore","9.2–15.5","16.8","3.0","8.4","31.7","28.9"
"1001+","Guangxi UniversityChinaCourses","9.2–15.5","16.0","8.8","9.1","35.6","19.3"
"1001+","The Hashemite UniversityJordanCourses","9.2–15.5","11.1","7.9","9.7","31.7","46.1"
"1001+","University of HyogoJapanCourses","9.2–15.5","17.1","11.6","10.2","38.1","16.9"
"1001+","Ibaraki UniversityJapanCourses","9.2–15.5","17.4","5.4","11.2","36.1","22.6"
"1001+","IPB UniversityIndonesiaCourses","9.2–15.5","18.4","8.7","8.9","68.2","36.6"
"1001+","Ivane Javakhishvili Tbilisi State UniversityGeorgiaCoursesExplore","9.2–15.5","16.2","8.7","2.7","32.2","40.9"
"1001+","Ivan Franko National University of LvivUkraineCourses","9.2–15.5","20.2","3.1","3.7","1.4","36.4"
"1001+","Jawaharlal Nehru Technological University Anantapur (JNTUA)IndiaCourses","9.2–15.5","23.6","9.7","5.3","32.5","12.7"
"1001+","Kanagawa UniversityJapanCourses","9.2–15.5","15.0","8.6","14.3","31.7","24.0"
"1001+","Kansai UniversityJapanCourses","9.2–15.5","23.8","7.3","5.9","32.9","21.2"
"1001+","Kaunas University of TechnologyLithuaniaCourses","9.2–15.5","18.1","11.7","3.3","35.7","23.7"
"1001+","King Mongkut's University of Technology North BangkokThailandCourses","9.2–15.5","18.4","7.6","13.8","33.0","21.2"
"1001+","Kogakuin UniversityJapanCoursesExplore","9.2–15.5","17.0","8.2","9.5","37.7","18.3"
"1001+","Kwansei Gakuin UniversityJapanCourses","9.2–15.5","16.2","7.1","7.0","32.4","25.0"
"1001+","University of LahorePakistanCourses","9.2–15.5","15.0","7.0","14.1","31.7","34.2"
"1001+","University of ŁódźPolandCourses","9.2–15.5","17.4","9.5","13.8","31.9","23.0"
"1001+","Lodz University of TechnologyPolandCourses","9.2–15.5","17.0","10.4","12.8","36.4","19.4"
"1001+","Londrina State UniversityBrazilCourses","9.2–15.5","23.8","9.4","10.6","31.8","16.3"
"1001+","Lviv Polytechnic National UniversityUkraineCourses","9.2–15.5","18.2","7.6","3.7","31.8","25.0"
"1001+","Maharaja Sayajirao University of BarodaIndiaCourses","9.2–15.5","14.5","7.5","13.6","32.2","13.3"
"1001+","Manipal Academy of Higher EducationIndiaCourses","9.2–15.5","20.7","9.4","3.5","31.9","25.6"
"1001+","Meijo UniversityJapanCourses","9.2–15.5","15.4","8.1","10.2","33.1","21.8"
"1001+","Ming Chuan UniversityTaiwanCourses","9.2–15.5","15.3","10.2","7.7","32.4","27.0"
"1001+","University of MonastirTunisiaCourses","9.2–15.5","17.5","7.3","9.6","31.7","40.9"
"1001+","University of MysoreIndiaCourses","9.2–15.5","28.5","7.7","2.9","31.9","28.4"
"1001+","National Chiayi UniversityTaiwanCourses","9.2–15.5","14.6","11.0","7.8","65.0","16.6"
"1001+","National University of KaohsiungTaiwanCourses","9.2–15.5","15.1","15.9","8.9","35.8","21.7"
"1001+","Instituto Politécnico Nacional (IPN)MexicoCourses","9.2–15.5","19.9","8.8","9.7","32.9","21.2"
"1001+","National Research University of Electronic Technology (MIET)Russian FederationCourses","9.2–15.5","18.5","14.9","4.1","33.8","23.3"
"1001+","National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic InstituteUkraineCourses","9.2–15.5","22.0","8.2","1.9","32.6","18.2"
"1001+","Oita UniversityJapanCourses","9.2–15.5","21.0","7.6","11.8","33.5","17.8"
"1001+","Ondokuz Mayis UniversityTurkeyCourses","9.2–15.5","16.7","7.3","4.3","33.2","16.8"
"1001+","Perm State UniversityRussian FederationCourses","9.2–15.5","18.0","9.5","3.9","36.7","17.9"
"1001+","University of PeshawarPakistanCourses","9.2–15.5","23.4","7.5","6.8","31.7","27.8"
"1001+","PMAS Arid Agriculture University RawalpindiPakistanCourses","9.2–15.5","17.9","9.0","9.8","31.7","28.3"
"1001+","PSG College of TechnologyIndiaCourses","9.2–15.5","16.6","8.4","7.2","32.2","12.8"
"1001+","RUDN UniversityRussian FederationCourses","9.2–15.5","21.2","9.5","5.6","35.3","45.1"
"1001+","SASTRA UniversityIndiaCourses","9.2–15.5","16.2","8.2","15.0","32.4","12.6"
"1001+","Sathyabama Institute of Science and TechnologyIndiaCourses","9.2–15.5","17.0","7.9","2.1","32.2","13.3"
"1001+","Sechenov UniversityRussian FederationCoursesExplore","9.2–15.5","23.4","8.4","0.8","33.8","23.9"
"1001+","Shanghai Maritime UniversityChinaCourses","9.2–15.5","15.2","8.1","16.8","33.8","28.8"
"1001+","Shibaura Institute of Technology TokyoJapanCourses","9.2–15.5","17.1","8.5","8.4","35.1","20.6"
"1001+","Siberian Federal UniversityRussian FederationCourses","9.2–15.5","19.6","9.0","6.2","35.8","16.0"
"1001+","Sidi Mohamed Ben Abdellah UniversityMoroccoCourses","9.2–15.5","25.6","6.3","9.7","31.8","22.0"
"1001+","Sofia UniversityBulgariaCourses","9.2–15.5","19.6","8.6","9.0","33.0","39.2"
"1001+","Southwest Jiaotong UniversityChinaCourses","9.2–15.5","18.6","12.0","9.0","76.0","20.2"
"1001+","SRM Institute of Science and TechnologyIndiaCourses","9.2–15.5","16.4","7.3","8.9","31.9","15.9"
"1001+","Universidade Estadual de MaringáBrazilCourses","9.2–15.5","18.8","9.3","6.0","32.0","15.2"
"1001+","Tamil Nadu Agricultural UniversityIndiaCourses","9.2–15.5","24.9","8.8","2.8","35.3","14.8"
"1001+","Tamkang UniversityTaiwanCourses","9.2–15.5","16.0","11.1","9.3","33.5","25.0"
"1001+","Technical University of LiberecCzech RepublicCourses","9.2–15.5","18.5","10.2","4.7","37.1","30.9"
"1001+","Tokyo City UniversityJapanCourses","9.2–15.5","18.5","9.6","11.5","39.3","18.4"
"1001+","Tokyo Denki UniversityJapanCourses","9.2–15.5","15.5","7.9","2.9","0.6","17.0"
"1001+","Tottori UniversityJapanCourses","9.2–15.5","22.4","8.1","10.8","32.8","18.3"
"1001+","Toyo UniversityJapanCourses","9.2–15.5","15.7","9.3","8.1","32.7","21.2"
"1001+","University of Tunis El ManarTunisiaCourses","9.2–15.5","22.7","9.3","7.3","32.1","38.3"
"1001+","Unisinos UniversityBrazilCourses","9.2–15.5","23.0","12.0","5.6","33.2","17.9"
"1001+","Ural Federal UniversityRussian FederationCourses","9.2–15.5","22.3","11.9","5.8","38.4","27.8"
"1001+","Universiti Utara MalaysiaMalaysiaCourses","9.2–15.5","24.2","10.3","2.9","32.2","45.3"
"1001+","Utsunomiya UniversityJapanCourses","9.2–15.5","18.5","9.2","7.2","33.2","22.0"
"1001+","University of Veterinary and Animal Sciences, LahorePakistanCourses","9.2–15.5","15.7","9.1","4.4","35.1","29.3"
"1001+","V.N. Karazin Kharkiv National UniversityUkraineCourses","9.2–15.5","21.3","7.9","3.1","32.0","51.4"
"1001+","Volgograd State Technical UniversityRussian FederationCourses","9.2–15.5","17.7","6.9","2.0","41.5","17.7"
"1001+","Voronezh State UniversityRussian FederationCourses","9.2–15.5","20.8","7.1","1.9","33.2","24.4"
"1001+","Universidade Estadual do Oeste do Paraná (Unioeste)BrazilCourses","9.2–15.5","22.4","4.6","2.4","31.9","13.6"
"1001+","Yazd UniversityIranCourses","9.2–15.5","14.6","9.9","14.8","0.4","15.5"
"1001+","Yeditepe UniversityTurkeyCoursesExplore","9.2–15.5","15.4","8.0","9.7","0.2","23.4"
"1001+","University of ZanjanIranCourses","9.2–15.5","16.2","9.4","15.7","38.3","17.3"
